X,Y,Index_,event_unique_id,occurrence_year,Division,homicide_type,occurrence_date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-8835848.69401368,5414099.22075802,712,GO-20143420091,2014,D51,Stabbing,2014/12/01 05:00:00+00,74,North St.James Town (74),43.6672974,-79.3737793,525
-8848391.1612289,5426031.10652621,514,3776066,2010,D31,Shooting,2010/07/02 04:00:00+00,26,Downsview-Roding-CFB (26),43.7447815,-79.4864502,526
-8822606.40568764,5426145.73553423,713,GO-20143423102,2014,D41,Stabbing,2014/12/04 05:00:00+00,127,Bendale (127),43.7455254,-79.2548218,527
-8838992.80171164,5414267.7032018,515,3771858,2010,D53,Stabbing,2010/07/02 04:00:00+00,95,Annex (95),43.6683922,-79.4020233,528
-8846362.185398,5412412.18041255,714,GO-20143455828,2014,D11,Stabbing,2014/12/09 05:00:00+00,88,High Park North (88),43.6563339,-79.4682236,529
-8848521.95049863,5414940.49402423,516,3755673,2012,D12,Shooting,2012/04/12 04:00:00+00,111,Rockcliffe-Smythe (111),43.6727638,-79.4876251,530
-8841527.96953107,5410363.38729008,715,GO-20143536404,2014,D14,Other,2014/12/15 05:00:00+00,84,Little Portugal (84),43.6430168,-79.4247971,531
-8828291.61453389,5424147.36687859,517,4428014,2012,D41,Stabbing,2012/04/15 04:00:00+00,119,Wexford/Maryvale (119),43.7325554,-79.3058929,532
-8836175.67275398,5413348.99718647,716,GO-201555992,2015,D51,Stabbing,2015/01/10 05:00:00+00,75,Church-Yonge Corridor (75),43.6624222,-79.3767166,533
-8846030.95425315,5412598.83453467,518,4376058,2012,D11,Other,2012/04/16 04:00:00+00,88,High Park North (88),43.657547,-79.4652481,534
-8840178.43221224,5431665.80900133,717,GO-201599853,2015,D32,Stabbing,2015/01/17 05:00:00+00,50,Newtonbrook East (50),43.7813377,-79.412674,535
-8843427.84814849,5422615.38734276,519,4449577,2012,D32,Shooting,2012/05/04 04:00:00+00,32,Englemount-Lawrence (32),43.7226105,-79.441864,536
-8844263.55696172,5422345.67781282,718,GO-2015159448,2015,D32,Shooting,2015/01/27 05:00:00+00,31,Yorkdale-Glen Park (31),43.7208595,-79.4493713,537
-8839137.1830912,5418814.44244374,520,4346812,2012,D53,Shooting,2012/05/09 04:00:00+00,100,Yonge-Eglinton (100),43.6979294,-79.4033203,538
-8839437.83477194,5411793.56073997,719,GO-2015179790,2015,D14,Shooting,2015/01/31 05:00:00+00,78,Kensington-Chinatown (78),43.6523132,-79.4060211,539
-8823428.52239104,5421067.19861009,720,GO-2015205271,2015,D41,Other,2015/02/04 05:00:00+00,120,Clairlea-Birchmount (120),43.7125587,-79.262207,540
-8829961.34010409,5416661.46158049,721,GO-2015346652,2015,D55,Shooting,2015/02/28 05:00:00+00,64,Woodbine Corridor (64),43.6839447,-79.3208923,541
-8829961.34010409,5416661.46158049,722,GO-2015346652,2015,D55,Shooting,2015/02/28 05:00:00+00,64,Woodbine Corridor (64),43.6839447,-79.3208923,542
-8855318.04993936,5419337.78776779,723,GO-2015453427,2015,D23,Shooting,2015/03/17 04:00:00+00,6,Kingsview Village-The Westway (6),43.7013283,-79.5486755,543
-8857737.71265514,5415491.21677402,724,GO-2015473322,2015,D23,Stabbing,2015/03/21 04:00:00+00,7,Willowridge-Martingrove-Richview (7),43.676342,-79.5704117,544
-8848036.99826894,5406902.42011973,725,GO-2015457868,2015,D22,Other,2015/03/18 04:00:00+00,17,Mimico (includes Humber Bay Shores) (17),43.6205139,-79.4832687,545
-8859519.54808452,5424140.31095434,726,GO-2015531511,2015,D23,Shooting,2015/03/30 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7325096,-79.5864182,546
-8843315.73828931,5415813.56688599,727,GO-2015618195,2015,D13,Other,2015/04/14 04:00:00+00,92,Corso Italia-Davenport (92),43.6784363,-79.4408569,547
-8823559.32279273,5417944.6114203,728,GO-2015669864,2015,D41,Stabbing,2015/04/23 04:00:00+00,122,Birchcliffe-Cliffside (122),43.6922798,-79.263382,548
-8828023.24550549,5418383.9200397,729,GO-2015586781,2015,D54,Other,2015/04/09 04:00:00+00,61,Taylor-Massey (61),43.6951332,-79.3034821,549
-8814820.86521689,5429127.03692,730,GO-2015767516,2015,D43,Stabbing,2015/05/08 04:00:00+00,136,West Hill (136),43.7648697,-79.1848831,550
-8830392.79218651,5416534.62030089,731,GO-2015831181,2015,D54,Shooting,2015/05/19 04:00:00+00,66,Danforth (66),43.6831207,-79.3247681,551
-8844796.07600983,5413765.18892994,732,GO-2015819674,2015,D11,Other,2015/05/17 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),43.6651268,-79.454155,552
-8844082.66278918,5412942.79513681,733,GO-2015843494,2015,D11,Shooting,2015/05/20 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),43.6597824,-79.4477463,553
-8820429.64210077,5428025.76824541,734,GO-2015870230,2015,D43,Stabbing,2015/05/25 04:00:00+00,137,Woburn (137),43.7577248,-79.2352676,554
-8820429.64210077,5428025.76824541,735,GO-2015916307,2015,D43,Shooting,2015/06/01 04:00:00+00,137,Woburn (137),43.7577248,-79.2352676,555
-8829016.91667615,5417513.54456709,736,GO-2015922149,2015,D54,Stabbing,2015/05/30 04:00:00+00,60,Woodbine-Lumsden (60),43.6894798,-79.3124084,556
-8836427.91158818,5411698.49512115,737,GO-2015926649,2015,D51,Stabbing,2015/06/03 04:00:00+00,75,Church-Yonge Corridor (75),43.6516953,-79.3789825,557
-8849203.93822703,5414772.58414037,738,GO-2015988808,2015,D12,Other,2015/06/12 04:00:00+00,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,558
-8841409.05805101,5410073.51507604,739,GO-20151086599,2015,D14,Shooting,2015/06/28 04:00:00+00,84,Little Portugal (84),43.6411324,-79.4237289,559
-8841409.05805101,5410073.51507604,740,GO-20151086599,2015,D14,Shooting,2015/06/28 04:00:00+00,84,Little Portugal (84),43.6411324,-79.4237289,560
-8819813.05457321,5423660.18185075,741,GO-20151182401,2015,D43,Stabbing,2015/07/12 04:00:00+00,123,Cliffcrest (123),43.729393,-79.2297287,561
-8844032.54675443,5414332.27766768,742,GO-20151178239,2015,D13,Other,2015/07/10 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),43.6688118,-79.4472961,562
-8835686.47925169,5414723.8585255,743,GO-20151325557,2015,D51,Stabbing,2015/08/03 04:00:00+00,74,North St.James Town (74),43.6713562,-79.3723221,563
-8841542.40766903,5408774.43191972,744,GO-20151330701,2015,D14,Shooting,2015/08/04 04:00:00+00,82,Niagara (82),43.6326866,-79.4249268,564
-8841542.40766903,5408774.43191972,745,GO-20151330701,2015,D14,Shooting,2015/08/04 04:00:00+00,82,Niagara (82),43.6326866,-79.4249268,565
-8845879.78238465,5415527.03289753,746,GO-20151352151,2015,D12,Stabbing,2015/08/07 04:00:00+00,91,Weston-Pellam Park (91),43.6765747,-79.4638901,566
-8836897.57965178,5412102.28842883,747,GO-20151362027,2015,D52,Shooting,2015/08/09 04:00:00+00,76,Bay Street Corridor (76),43.6543198,-79.3832016,567
-8835542.94390027,5412713.88157599,748,GO-20151423810,2015,D51,Shooting,2015/08/19 04:00:00+00,73,Moss Park (73),43.6582947,-79.3710327,568
-8850357.28607529,5421310.42684917,749,GO-20151428790,2015,D12,Shooting,2015/08/19 04:00:00+00,28,Rustic (28),43.714138,-79.5041122,569
-8859519.54808452,5424140.31095434,750,GO-20151158745,2015,D23,Shooting,2015/07/09 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7325096,-79.5864182,570
-8849872.34497755,5415783.61400207,751,GO-20151536584,2015,D12,Stabbing,2015/09/06 04:00:00+00,111,Rockcliffe-Smythe (111),43.6782417,-79.4997559,571
-8816106.7055231,5429324.60378176,752,GO-20151577444,2015,D43,Stabbing,2015/09/12 04:00:00+00,136,West Hill (136),43.7661514,-79.196434,572
-8817846.92972682,5432932.23436359,753,GO-20151641806,2015,D43,Stabbing,2015/09/22 04:00:00+00,135,Morningside (135),43.7895508,-79.2120667,573
-8811703.0845785,5433326.36344036,754,GO-20151692243,2015,D43,Shooting,2015/10/01 04:00:00+00,134,Highland Creek (134),43.7921066,-79.1568756,574
-8860537.8542585,5417094.82857283,755,GO-20151791234,2015,D23,Shooting,2015/10/17 04:00:00+00,1,West Humber-Clairville (1),43.6867599,-79.5955658,575
-8837222.00917575,5414304.68418601,756,GO-20151869657,2015,D51,Shooting,2015/10/31 04:00:00+00,75,Church-Yonge Corridor (75),43.6686325,-79.386116,576
-8834232.4797227,5421798.65838965,757,GO-20151899333,2015,D53,Shooting,2015/11/04 05:00:00+00,56,Leaside-Bennington (56),43.717308,-79.3592606,577
-8828960.86731254,5416112.43918864,758,GO-20151783770,2015,D55,Other,2015/11/10 05:00:00+00,64,Woodbine Corridor (64),43.680378,-79.3119049,578
-8824728.8008352,5421168.25929599,759,GO-20151939320,2015,D41,Other,2015/11/10 05:00:00+00,120,Clairlea-Birchmount (120),43.7132149,-79.2738876,579
-8835848.69401368,5414099.22075802,760,GO-20151947851,2015,D51,Stabbing,2015/11/13 05:00:00+00,74,North St.James Town (74),43.6672974,-79.3737793,580
-8852059.29429782,5419293.73440227,901,GO-20172060242,2017,D12,Stabbing,2017/11/14 05:00:00+00,113,Weston (113),43.7010422,-79.5194016,581
-8828597.3646473,5430954.16389774,761,GO-20151950148,2015,D42,Stabbing,2015/11/13 05:00:00+00,118,Tam O'Shanter-Sullivan (118),43.776722,-79.3086395,582
-8861487.37611912,5424038.06228219,762,GO-20151975144,2015,D23,Shooting,2015/11/17 05:00:00+00,1,West Humber-Clairville (1),43.7318459,-79.6040955,583
-8859040.54031564,5425797.75406562,763,GO-20152050482,2015,D23,Shooting,2015/11/30 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7432671,-79.5821152,584
-8838092.54985765,5410901.51476754,764,GO-20152123843,2015,D52,Shooting,2015/12/11 05:00:00+00,77,Waterfront Communities-The Island (77),43.6465149,-79.3939362,585
-8832200.94354352,5430875.35085082,765,GO-20152125474,2015,D33,Shooting,2015/12/11 05:00:00+00,53,Henry Farm (53),43.7762108,-79.341011,586
-8836416.02266656,5413079.5581935,766,GO-20152151120,2015,D51,Stabbing,2015/12/15 05:00:00+00,75,Church-Yonge Corridor (75),43.6606712,-79.3788757,587
-8857922.85923222,5427756.4861488,767,GO-20152149617,2015,D31,Shooting,2015/12/15 05:00:00+00,21,Humber Summit (21),43.7559776,-79.5720749,588
-8836511.14517144,5411027.69412825,768,GO-20152123328,2015,D52,Stabbing,2015/12/11 05:00:00+00,76,Bay Street Corridor (76),43.6473351,-79.3797302,589
-8826010.39986881,5418671.12777139,769,GO-20152071129,2015,D41,Other,2015/11/28 05:00:00+00,121,Oakridge (121),43.6969986,-79.2854004,590
-8841090.57298785,5417007.92879429,770,GO-20152180756,2015,D13,Other,2015/12/20 05:00:00+00,106,Humewood-Cedarvale (106),43.6861954,-79.4208679,591
-8838472.1827171,5419410.0351264,771,GO-20152229877,2015,D53,Other,2015/12/30 05:00:00+00,100,Yonge-Eglinton (100),43.7017975,-79.3973465,592
-8826666.90656576,5418077.93831473,772,GO-201620700,2016,D54,Shooting,2016/01/04 05:00:00+00,61,Taylor-Massey (61),43.6931458,-79.2912979,593
-8839934.67592325,5434009.38256414,773,GO-201698593,2016,D32,Other,2016/01/17 05:00:00+00,50,Newtonbrook East (50),43.7965355,-79.4104843,594
-8854741.3815812,5414822.49507301,774,GO-2016119350,2016,D22,Shooting,2016/01/20 05:00:00+00,10,Princess-Rosethorn (10),43.6719971,-79.5434952,595
-8831323.62350463,5434262.94638468,775,GO-2016120610,2016,D42,Shooting,2016/01/20 05:00:00+00,117,L'Amoreaux (117),43.7981796,-79.3331299,596
-8850980.67522373,5403716.59474377,776,GO-2016108786,2016,D22,Shooting,2016/01/19 05:00:00+00,18,New Toronto (18),43.5997925,-79.5097122,597
-8822476.46244603,5430177.27119225,777,GO-2016139786,2016,D43,Shooting,2016/01/24 05:00:00+00,127,Bendale (127),43.7716827,-79.2536545,598
-8846093.80523765,5420402.18467554,778,GO-2016173014,2016,D13,Shooting,2016/01/29 05:00:00+00,31,Yorkdale-Glen Park (31),43.7082405,-79.4658127,599
-8838681.9642975,5412338.23374205,779,GO-2016181573,2016,D14,Shooting,2016/01/31 05:00:00+00,78,Kensington-Chinatown (78),43.6558533,-79.399231,600
-8858921.63996752,5424732.13380112,780,GO-2016175803,2016,D23,Other,2016/01/30 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471,601
-8838681.9642975,5412338.23374205,781,GO-2016181573,2016,D14,Shooting,2016/01/31 05:00:00+00,78,Kensington-Chinatown (78),43.6558533,-79.399231,602
-8857938.14339831,5411806.48444711,782,GO-2016204501,2016,D22,Stabbing,2016/02/03 05:00:00+00,13,Etobicoke West Mall (13),43.6523972,-79.5722122,603
-8828185.46026747,5421595.38459315,783,GO-2016225259,2016,D54,Other,2016/02/07 05:00:00+00,43,Victoria Village (43),43.7159882,-79.3049393,604
-8850326.71774312,5419576.859086,784,GO-2016235777,2016,D12,Stabbing,2016/02/09 05:00:00+00,113,Weston (113),43.7028809,-79.5038376,605
-8826463.92660625,5420132.55521216,785,GO-2016345475,2016,D41,Stabbing,2016/02/27 05:00:00+00,120,Clairlea-Birchmount (120),43.7064896,-79.2894745,606
-8851846.96350108,5417998.06511259,786,GO-2016354140,2016,D23,Shooting,2016/02/28 05:00:00+00,8,Humber Heights-Westmount (8),43.692627,-79.5174942,607
-8818696.21951793,5426068.13466812,787,GO-2016359352,2016,D11,Shooting,2016/02/29 05:00:00+00,139,Scarborough Village (139),43.7450218,-79.219696,608
-8818036.31757651,5425963.50705168,788,GO-2016317425,2016,D43,Other,2016/02/22 05:00:00+00,139,Scarborough Village (139),43.7443428,-79.213768,609
-8837728.19003233,5411808.82302462,789,GO-2016265129,2016,D52,Other,2016/03/04 05:00:00+00,78,Kensington-Chinatown (78),43.6524124,-79.3906631,610
-8828210.08413883,5434099.38836214,790,GO-2016481311,2016,D42,Shooting,2016/03/20 04:00:00+00,117,L'Amoreaux (117),43.7971191,-79.3051605,611
-8851102.98194827,5421485.50956192,791,GO-2016491854,2016,D12,Other,2016/03/22 04:00:00+00,23,Pelmo Park-Humberlea (23),43.7152748,-79.5108109,612
-8832155.09104526,5413327.86956173,792,GO-2016500861,2016,D55,Shooting,2016/03/23 04:00:00+00,70,South Riverdale (70),43.6622849,-79.3405991,613
-8834811.69729719,5412301.84530436,793,GO-2016556458,2016,D51,Shooting,2016/04/02 04:00:00+00,72,Regent Park (72),43.6556168,-79.3644638,614
-8849327.09097969,5426679.48260999,794,GO-2016602150,2016,D31,Other,2016/04/09 04:00:00+00,27,York University Heights (27),43.7489891,-79.4948578,615
-8837296.74908187,5414550.08900833,795,GO-2016630918,2016,D53,Shooting,2016/04/13 04:00:00+00,76,Bay Street Corridor (76),43.6702271,-79.3867874,616
-8849513.94074499,5405557.45755844,796,GO-2016632371,2016,D22,Shooting,2016/04/14 04:00:00+00,17,Mimico (includes Humber Bay Shores) (17),43.6117668,-79.4965363,617
-8830392.79218651,5416534.62030089,797,GO-2016652097,2016,D54,Shooting,2016/04/17 04:00:00+00,66,Danforth (66),43.6831207,-79.3247681,618
-8829074.66922798,5428132.17629621,798,GO-2016734521,2016,D41,Shooting,2016/04/29 04:00:00+00,119,Wexford/Maryvale (119),43.7584152,-79.3129272,619
-8829074.66922798,5428132.17629621,799,GO-2016734521,2016,D41,Shooting,2016/04/29 04:00:00+00,119,Wexford/Maryvale (119),43.7584152,-79.3129272,620
-8859854.1633419,5424065.66946606,800,GO-2016838159,2016,D23,Shooting,2016/05/15 04:00:00+00,1,West Humber-Clairville (1),43.7320251,-79.5894241,621
-8825355.58522812,5419629.13655177,521,4449281,2012,D41,Other,2012/05/07 04:00:00+00,121,Oakridge (121),43.7032204,-79.2795181,622
-8850066.83125991,5413728.21010546,522,4445741,2012,D11,Shooting,2012/05/10 04:00:00+00,114,Lambton Baby Point (114),43.6648865,-79.501503,623
-8835504.72791908,5411550.58302494,523,3363455,2012,D51,Other,2012/05/14 04:00:00+00,73,Moss Park (73),43.6507339,-79.3706894,624
-8811523.88246222,5432461.05341194,524,4438492,2012,D43,Shooting,2012/05/31 04:00:00+00,133,Centennial Scarborough (133),43.7864952,-79.1552658,625
-8836538.32939109,5412062.96223144,525,4533105,2012,D52,Shooting,2012/06/02 04:00:00+00,76,Bay Street Corridor (76),43.6540642,-79.3799744,626
-8836538.32939109,5412062.96223144,526,4533105,2012,D52,Shooting,2012/06/02 04:00:00+00,76,Bay Street Corridor (76),43.6540642,-79.3799744,627
-8840807.75468954,5412244.90114891,527,4386217,2012,D14,Shooting,2012/06/18 04:00:00+00,80,Palmerston-Little Italy (80),43.6552467,-79.4183273,628
-8825660.4893134,5429829.13757113,528,4503011,2012,D41,Shooting,2012/06/22 04:00:00+00,126,Dorset Park (126),43.7694244,-79.2822571,629
-8839498.98256823,5427837.63059577,529,4556249,2012,D32,Shooting,2012/06/23 04:00:00+00,51,Willowdale East (51),43.7565041,-79.4065704,630
-8856394.96582524,5411294.70407414,530,4578181,2012,D22,Shooting,2012/07/05 04:00:00+00,14,Islington-City Centre West (14),43.6490707,-79.5583496,631
-8814820.86521689,5429127.03692,531,4544154,2012,D43,Shooting,2012/07/16 04:00:00+00,136,West Hill (136),43.7648697,-79.1848831,632
-8814820.86521689,5429127.03692,532,4544154,2012,D43,Shooting,2012/07/16 04:00:00+00,136,West Hill (136),43.7648697,-79.1848831,633
-8850369.18612885,5416728.9929579,533,4466647,2012,D12,Shooting,2012/07/17 04:00:00+00,115,Mount Dennis (115),43.6843834,-79.5042191,634
-8843655.46311132,5422134.15157635,534,4427513,2012,D32,Shooting,2012/07/19 04:00:00+00,32,Englemount-Lawrence (32),43.7194862,-79.4439087,635
-8822624.23907006,5431648.17023268,535,4528375,2012,D42,Other,2012/07/22 04:00:00+00,128,Agincourt South-Malvern West (128),43.7812233,-79.254982,636
-8851543.76260401,5429488.07710533,536,4622186,2012,D31,Shooting,2012/08/01 04:00:00+00,24,Black Creek (24),43.7672119,-79.5147705,637
-8818579.86838616,5435552.07953629,537,4531897,2012,D42,Other,2012/08/07 04:00:00+00,132,Malvern (132),43.8065376,-79.2186508,638
-8825716.53867701,5423437.45701622,538,4613436,2012,D55,Other,2012/08/24 04:00:00+00,120,Clairlea-Birchmount (120),43.7279472,-79.2827606,639
-8817231.17709545,5435832.75751042,539,4528016,2012,D42,Shooting,2012/09/08 04:00:00+00,132,Malvern (132),43.8083572,-79.2065353,640
-8827415.98655126,5415882.84677027,540,4563307,2012,D55,Shooting,2012/09/08 04:00:00+00,62,East End-Danforth (62),43.6788864,-79.298027,641
-8851583.68177341,5426387.91114023,541,4453311,2012,D23,Shooting,2012/09/16 04:00:00+00,25,Glenfield-Jane Heights (25),43.747097,-79.5151291,642
-8843343.76853709,5419480.51226121,542,4520488,2012,D13,Other,2012/09/15 04:00:00+00,108,Briar Hill-Belgravia (108),43.7022552,-79.4411087,643
-8859095.74365112,5424365.39451616,543,4589405,2012,D23,Shooting,2012/09/18 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7339706,-79.5826111,644
-8859095.74365112,5424365.39451616,544,4589405,2012,D23,Shooting,2012/09/18 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.7339706,-79.5826111,645
-8851621.05172647,5428048.10088777,545,4663461,2012,D31,Shooting,2012/10/11 04:00:00+00,24,Black Creek (24),43.7578697,-79.5154648,646
-8820399.0737686,5430803.59949612,546,4615172,2012,D43,Other,2012/10/17 04:00:00+00,137,Woburn (137),43.7757454,-79.234993,647
-8835526.81370605,5413671.85730846,547,4477212,2012,D51,Stabbing,2012/10/23 04:00:00+00,71,Cabbagetown-South St.James Town (71),43.6645203,-79.3708878,648
-8818013.3857614,5432368.11845006,548,4703830,2012,D43,Shooting,2012/10/28 04:00:00+00,135,Morningside (135),43.7858925,-79.213562,649
-8844263.55696172,5422345.67781282,549,4697103,2012,D32,Shooting,2012/10/29 04:00:00+00,31,Yorkdale-Glen Park (31),43.7208595,-79.4493713,650
-8842916.56885923,5409426.88852364,550,4613667,2012,D14,Stabbing,2012/10/29 04:00:00+00,85,South Parkdale (85),43.6369286,-79.4372711,651
-8849135.9999418,5417333.25682425,551,4754900,2012,D12,Shooting,2012/10/30 04:00:00+00,115,Mount Dennis (115),43.6883087,-79.4931412,652
-8839493.03810742,5412472.04903064,552,4695122,2012,D14,Shooting,2012/11/11 05:00:00+00,78,Kensington-Chinatown (78),43.656723,-79.406517,653
-8858921.63996752,5424732.13380112,553,4664511,2012,D23,Other,2012/11/12 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471,654
-8829227.54428468,5416005.56933398,554,4559977,2012,D55,Other,2012/11/14 05:00:00+00,64,Woodbine Corridor (64),43.6796837,-79.3143005,655
-8830385.99056562,5422783.43992793,555,4545660,2012,D54,Stabbing,2012/11/17 05:00:00+00,44,Flemingdon Park (44),43.7237015,-79.324707,656
-8848087.96033183,5424305.44872718,556,4672379,2012,D31,Shooting,2012/12/02 05:00:00+00,26,Downsview-Roding-CFB (26),43.7335815,-79.4837265,657
-8834164.53030552,5415673.23861728,557,4471737,2012,D53,Other,2012/07/02 04:00:00+00,67,Playter Estates-Danforth (67),43.6775246,-79.3586502,658
-8835848.69401368,5414099.22075802,558,4844185,2012,D51,Stabbing,2012/12/20 05:00:00+00,74,North St.James Town (74),43.6672974,-79.3737793,659
-8859111.87384534,5408864.20733883,559,1799882,2012,D22,Other,2012/07/03 04:00:00+00,12,Markland Wood (12),43.6332703,-79.582756,660
-8859111.87384534,5408864.20733883,560,1799887,2012,D22,Shooting,2012/11/29 05:00:00+00,12,Markland Wood (12),43.6332703,-79.582756,661
-8823924.51751422,5427744.72681334,561,3757791,2010,D41,Shooting,2010/07/06 04:00:00+00,126,Dorset Park (126),43.7559013,-79.2666626,662
-8838521.44159178,5411785.34496411,562,3360930,2010,D52,Shooting,2010/07/10 04:00:00+00,78,Kensington-Chinatown (78),43.6522598,-79.397789,663
-8821708.69191803,5427646.55312996,563,3831826,2010,D41,Stabbing,2010/07/14 04:00:00+00,127,Bendale (127),43.7552643,-79.2467575,664
-8830936.34299616,5421491.39294087,564,3587228,2010,D54,Shooting,2010/07/13 04:00:00+00,44,Flemingdon Park (44),43.715313,-79.3296509,665
-8823085.41345652,5432602.22321132,565,3686077,2010,D42,Shooting,2010/07/16 04:00:00+00,128,Agincourt South-Malvern West (128),43.7874107,-79.2591248,666
-8850665.58540504,5425344.56421,566,3520868,2010,D31,Shooting,2010/07/30 04:00:00+00,25,Glenfield-Jane Heights (25),43.7403259,-79.5068817,667
-8862346.86277558,5424013.96768699,567,3804848,2010,D23,Shooting,2010/07/30 04:00:00+00,1,West Humber-Clairville (1),43.7316895,-79.6118164,668
-8831789.88519181,5421682.91283543,568,3883110,2010,D54,Stabbing,2010/07/31 04:00:00+00,44,Flemingdon Park (44),43.7165565,-79.3373184,669
-8853300.96303008,5410941.4206117,569,3436989,2010,D22,Shooting,2010/08/14 04:00:00+00,14,Islington-City Centre West (14),43.6467743,-79.5305557,670
-8835923.4339198,5414341.66531827,570,3577793,2010,D51,Shooting,2010/08/14 04:00:00+00,74,North St.James Town (74),43.6688728,-79.3744507,671
-8843427.84814849,5422615.38734276,571,3773675,2010,D32,Shooting,2010/08/24 04:00:00+00,32,Englemount-Lawrence (32),43.7226105,-79.441864,672
-8843241.85554327,5411657.98598731,572,3412926,2010,D14,Stabbing,2010/08/27 04:00:00+00,83,Dufferin Grove (83),43.651432,-79.4401932,673
-8820068.68865187,5428271.52276287,573,3528531,2010,D43,Shooting,2010/09/10 04:00:00+00,137,Woburn (137),43.7593193,-79.2320251,674
-8851994.74012511,5428672.51202128,574,3836758,2010,D31,Shooting,2010/09/12 04:00:00+00,24,Black Creek (24),43.7619209,-79.5188217,675
-8851362.85729952,5417108.92965919,575,3905801,2010,D23,Stabbing,2010/09/25 04:00:00+00,8,Humber Heights-Westmount (8),43.6868515,-79.5131454,676
-8846958.3903268,5413951.28561069,576,3793509,2010,D51,Other,2010/08/29 04:00:00+00,90,Junction Area (90),43.6663361,-79.4735794,677
-8851610.00883298,5419105.7747115,577,3708472,2010,D12,Shooting,2010/09/29 04:00:00+00,113,Weston (113),43.6998215,-79.5153656,678
-8851610.00883298,5419105.7747115,578,3708472,2010,D12,Shooting,2010/09/29 04:00:00+00,113,Weston (113),43.6998215,-79.5153656,679
-8842476.63423161,5408938.71067867,579,3834477,2010,D14,Shooting,2010/10/04 04:00:00+00,85,South Parkdale (85),43.6337547,-79.4333191,680
-8828577.83920862,5425109.45724575,580,2896399,2010,D41,Other,2010/07/09 04:00:00+00,119,Wexford/Maryvale (119),43.7388,-79.3084641,681
-8851621.05172647,5428048.10088777,581,3633942,2010,D31,Shooting,2010/10/04 04:00:00+00,24,Black Creek (24),43.7578697,-79.5154648,682
-8834212.09712393,5413029.08734281,582,3561941,2010,D51,Shooting,2010/10/09 04:00:00+00,72,Regent Park (72),43.6603432,-79.3590775,683
-8834212.09712393,5413029.08734281,583,3561941,2010,D51,Shooting,2010/10/09 04:00:00+00,72,Regent Park (72),43.6603432,-79.3590775,684
-8825074.47011802,5419502.8396283,584,3520082,2010,D41,Shooting,2010/10/17 04:00:00+00,121,Oakridge (121),43.7024002,-79.2769928,685
-8834615.50782662,5412584.74033201,585,3772354,2010,D51,Shooting,2010/10/25 04:00:00+00,72,Regent Park (72),43.6574554,-79.3627014,686
-8833619.27630766,5413542.1179185,586,3355708,2010,D55,Stabbing,2010/10/27 04:00:00+00,70,South Riverdale (70),43.6636772,-79.3537521,687
-8840390.75187702,5430180.80146367,587,3911901,2010,D32,Shooting,2010/11/17 05:00:00+00,37,Willowdale West (37),43.7717056,-79.4145813,688
-8833538.59194073,5432592.81696412,588,3929126,2010,D33,Shooting,2010/11/20 05:00:00+00,47,Don Valley Village (47),43.7873497,-79.3530273,689
-8850278.30489657,5425460.35570612,589,3988019,2010,D31,Shooting,2010/11/22 05:00:00+00,25,Glenfield-Jane Heights (25),43.7410774,-79.5034027,690
-8820068.68865187,5428271.52276287,590,3904746,2010,D43,Shooting,2010/11/24 05:00:00+00,137,Woburn (137),43.7593193,-79.2320251,691
-8837853.89200134,5410629.80885537,591,3845292,2010,D52,Other,2010/11/27 05:00:00+00,77,Waterfront Communities-The Island (77),43.6447487,-79.3917923,692
-8834110.17299816,5413161.15844787,592,3878370,2010,D51,Shooting,2010/11/29 05:00:00+00,72,Regent Park (72),43.6612015,-79.3581619,693
-8827652.94121936,5416662.6314839,593,4003542,2010,D55,Other,2010/12/02 05:00:00+00,62,East End-Danforth (62),43.6839523,-79.3001556,694
-8849203.93822703,5414772.58414037,594,4016091,2010,D12,Shooting,2010/12/25 05:00:00+00,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,695
-8835238.89697506,5413754.61694129,595,3561930,2010,D51,Other,2010/08/08 04:00:00+00,71,Cabbagetown-South St.James Town (71),43.6650581,-79.3683014,696
-8848804.76879694,5418583.61268605,596,3912797,2010,D12,Other,2010/09/12 04:00:00+00,30,Brookhaven-Amesbury (30),43.6964302,-79.4901657,697
-8817259.20734323,5429425.1537913,597,3801763,2010,D43,Other,2010/05/25 04:00:00+00,135,Morningside (135),43.7668037,-79.2067871,698
-8849304.15916459,5431108.24596743,598,4821260,2013,D31,Stabbing,2013/01/01 05:00:00+00,27,York University Heights (27),43.7777214,-79.4946518,699
-8834212.09712393,5413029.08734281,599,4842775,2013,D51,Shooting,2013/01/18 05:00:00+00,72,Regent Park (72),43.6603432,-79.3590775,700
